"reference","isDeprecatedLicenseId","detailsUrl","referenceNumber","name","licenseId","seeAlso","isOsiApproved","isFsfLibre"
"https://spdx.org/licenses/WTFPL.html",FALSE,"https://spdx.org/licenses/WTFPL.json",307,"Do What The F*ck You Want To Public License","WTFPL","http://www.wtfpl.net/about/",FALSE,TRUE
"https://spdx.org/licenses/wxWindows.html",TRUE,"https://spdx.org/licenses/wxWindows.json",164,"wxWindows Library License","wxWindows","https://opensource.org/licenses/WXwindows",TRUE,NA
"https://spdx.org/licenses/X11.html",FALSE,"https://spdx.org/licenses/X11.json",532,"X11 License","X11","http://www.xfree86.org/3.3.6/COPYRIGHT2.html#3",FALSE,TRUE
"https://spdx.org/licenses/X11-distribute-modifications-variant.html",FALSE,"https://spdx.org/licenses/X11-distribute-modifications-variant.json",201,"X11 License Distribution Modification Variant","X11-distribute-modifications-variant","https://github.com/mirror/ncurses/blob/master/COPYING",FALSE,NA
"https://spdx.org/licenses/Xdebug-1.03.html",FALSE,"https://spdx.org/licenses/Xdebug-1.03.json",260,"Xdebug License v 1.03","Xdebug-1.03","https://github.com/xdebug/xdebug/blob/master/LICENSE",FALSE,NA
"https://spdx.org/licenses/Xerox.html",FALSE,"https://spdx.org/licenses/Xerox.json",584,"Xerox License","Xerox","https://fedoraproject.org/wiki/Licensing/Xerox",FALSE,NA
"https://spdx.org/licenses/Xfig.html",FALSE,"https://spdx.org/licenses/Xfig.json",406,"Xfig License","Xfig","https://github.com/Distrotech/transfig/blob/master/transfig/transfig.c",FALSE,NA
"https://spdx.org/licenses/XFree86-1.1.html",FALSE,"https://spdx.org/licenses/XFree86-1.1.json",570,"XFree86 License 1.1","XFree86-1.1","http://www.xfree86.org/current/LICENSE4.html",FALSE,TRUE
"https://spdx.org/licenses/xinetd.html",FALSE,"https://spdx.org/licenses/xinetd.json",380,"xinetd License","xinetd","https://fedoraproject.org/wiki/Licensing/Xinetd_License",FALSE,TRUE
"https://spdx.org/licenses/xlock.html",FALSE,"https://spdx.org/licenses/xlock.json",20,"xlock License","xlock","https://fossies.org/linux/tiff/contrib/ras/ras2tif.c",FALSE,NA
"https://spdx.org/licenses/Xnet.html",FALSE,"https://spdx.org/licenses/Xnet.json",157,"X.Net License","Xnet","https://opensource.org/licenses/Xnet",TRUE,NA
"https://spdx.org/licenses/xpp.html",FALSE,"https://spdx.org/licenses/xpp.json",523,"XPP License","xpp","https://fedoraproject.org/wiki/Licensing/xpp",FALSE,NA
"https://spdx.org/licenses/XSkat.html",FALSE,"https://spdx.org/licenses/XSkat.json",52,"XSkat License","XSkat","https://fedoraproject.org/wiki/Licensing/XSkat_License",FALSE,NA
"https://spdx.org/licenses/YPL-1.0.html",FALSE,"https://spdx.org/licenses/YPL-1.0.json",560,"Yahoo! Public License v1.0","YPL-1.0","http://www.zimbra.com/license/yahoo_public_license_1.0.html",FALSE,NA
"https://spdx.org/licenses/YPL-1.1.html",FALSE,"https://spdx.org/licenses/YPL-1.1.json",139,"Yahoo! Public License v1.1","YPL-1.1","http://www.zimbra.com/license/yahoo_public_license_1.1.html",FALSE,TRUE
"https://spdx.org/licenses/Zed.html",FALSE,"https://spdx.org/licenses/Zed.json",254,"Zed License","Zed","https://fedoraproject.org/wiki/Licensing/Zed",FALSE,NA
"https://spdx.org/licenses/Zeeff.html",FALSE,"https://spdx.org/licenses/Zeeff.json",76,"Zeeff License","Zeeff","ftp://ftp.tin.org/pub/news/utils/newsx/newsx-1.6.tar.gz",FALSE,NA
"https://spdx.org/licenses/Zend-2.0.html",FALSE,"https://spdx.org/licenses/Zend-2.0.json",34,"Zend License v2.0","Zend-2.0","https://web.archive.org/web/20130517195954/http://www.zend.com/license/2_00.txt",FALSE,TRUE
"https://spdx.org/licenses/Zimbra-1.3.html",FALSE,"https://spdx.org/licenses/Zimbra-1.3.json",575,"Zimbra Public License v1.3","Zimbra-1.3","http://web.archive.org/web/20100302225219/http://www.zimbra.com/license/zimbra-public-license-1-3.html",FALSE,TRUE
"https://spdx.org/licenses/Zimbra-1.4.html",FALSE,"https://spdx.org/licenses/Zimbra-1.4.json",371,"Zimbra Public License v1.4","Zimbra-1.4","http://www.zimbra.com/legal/zimbra-public-license-1-4",FALSE,NA
"https://spdx.org/licenses/Zlib.html",FALSE,"https://spdx.org/licenses/Zlib.json",170,"zlib License","Zlib","http://www.zlib.net/zlib_license.html",TRUE,TRUE
"https://spdx.org/licenses/zlib-acknowledgement.html",FALSE,"https://spdx.org/licenses/zlib-acknowledgement.json",317,"zlib/libpng License with Acknowledgement","zlib-acknowledgement","https://fedoraproject.org/wiki/Licensing/ZlibWithAcknowledgement",FALSE,NA
"https://spdx.org/licenses/ZPL-1.1.html",FALSE,"https://spdx.org/licenses/ZPL-1.1.json",88,"Zope Public License 1.1","ZPL-1.1","http://old.zope.org/Resources/License/ZPL-1.1",FALSE,NA
"https://spdx.org/licenses/ZPL-2.0.html",FALSE,"https://spdx.org/licenses/ZPL-2.0.json",472,"Zope Public License 2.0","ZPL-2.0","http://old.zope.org/Resources/License/ZPL-2.0",TRUE,TRUE
"https://spdx.org/licenses/ZPL-2.1.html",FALSE,"https://spdx.org/licenses/ZPL-2.1.json",395,"Zope Public License 2.1","ZPL-2.1","http://old.zope.org/Resources/ZPL/",TRUE,TRUE
